awarding_office,fain,award_num,org_type,recip_name_standardized,recipient_name,RecipientState,RecipientCountry,date_terminated,amt_obligated,amt_expended,total_payment_amt,amt_unliquidated,award_title,pres_action,for_cause,for_cause_num
"NIH","F31DK138784","1F31DK138784-01","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",29apr2025,49362,16000,16000,33362,"THE ROLE OF CORTICOTROPHIN RELEASING FACTOR RECEPTOR 1 NEURONS IN THE BED NUCLEUS OF THE STRIA TERMINALIS IN MODULATING WEIGHT HOMEOSTASIS","N/A - Departmental Authority","-",0
"NIH","R01DK115507","3R01DK115507-07S1","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",29apr2025,1365797,851421,851421,514376,"TRAINING SUPPLEMENT IN ENTERIC VIRUS EXPLOITATION OF CALCIUM SIGNALING","N/A - Departmental Authority","-",0
"NIH","R01DK133301","3R01DK133301-03S1","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",29apr2025,1331919,1283053,1283053,48866,"THE METABOLIC BASIS FOR IMPAIRED BILE ACID SYNTHESIS IN MALNUTRITION","N/A - Departmental Authority","-",0
"NIH","K99MD018671","5K99MD018671-02","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",29apr2025,197723,177176,177176,20547,"DELINEATING THE ROLE OF THE HOMOCYSTEINE- FOLATE-THYMIDYLATE SYNTHASE AXIS AND URACIL ACCUMULATION IN AFRICAN AMERICAN PROSTATE TUMORS","N/A - Departmental Authority","-",0
"NIH","R01MD019298","5R01MD019298-02","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",29apr2025,1308575,137916,137916,1170659,"TRANSFORMING CARE DELIVERY MODELS FOR AT-RISK YOUNG ADULT PATIENTS WITH CONGENITAL HEART DISEASE AND AMPLIFYING RESEARCH EFFORTS TO IMPROVE HEALTH EQUITY IN PEDIATRIC CHRONIC DISEASE CARE","N/A - Departmental Authority","-",0
"NIH","F31EY035931","1F31EY035931-01A1","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",28may2025,48974,43070,43070,5904,"UNCOVERING THE ROLE OF ANKYRINS IN PHOTORECEPTOR WIRING","N/A - Departmental Authority","-",0
"NIH","R01EY033772","3R01EY033772-02S1","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",28may2025,1827735,1470280,1470280,357455,"MOLECULAR SPECIFICATION OF DOPAMINERGIC NEURON DIVERSITY","N/A - Departmental Authority","-",0
"NIH","R01EY035254","3R01EY035254-03S1","University / Academic","BAYLOR COLLEGE OF MEDICINE","BAYLOR COLLEGE OF MEDICINE","TEXAS","UNITED STATES",28may2025,1633644,1145195,1145195,488449,"MICROGLIAL PLASTICITY MECHANISMS IN THE DEVELOPING RETINA","N/A - Departmental Authority","-",0
"NIH","R01DA050670","3R01DA050670-04S2","University / Academic","BAYLOR UNIVERSITY","BAYLOR UNIVERSITY","TEXAS","UNITED STATES",03apr2025,3793984,1613425,1613425,2180559,"CHOICES-TEEN: EFFICACY OF A BUNDLED RISK REDUCTION INTERVENTION FOR JUVENILE JUSTICE FEMALES","N/A - Departmental Authority","-",0
"NIH","R15AI176375","1R15AI176375-01","University / Academic","BENTLEY UNIVERSITY","BENTLEY UNIVERSITY","MASSACHUSETTS","UNITED STATES",10mar2025,210037.04,210037.04,210037.04,,"COVID-19 VACCINE UPTAKE AND RISK MITIGATION BEHAVIORS: UNDERSTANDING THE ROLE OF INSTITUTIONAL TRUST","N/A - Departmental Authority","-",0
"NIH","R01NR020482","5R01NR020482-03","University / Academic","BOSTON COLLEGE","BOSTON COLLEGE","MASSACHUSETTS","UNITED STATES",10mar2025,1714097,1136244.79,1136244.79,577852.21,"LEVERAGING COMMUNITY-BASED BEHAVIORAL HEALTH TO INCREASE VACCINE UPTAKE IN LATINX ADULTS WITH MENTAL ILLNESS","N/A - Departmental Authority","-",0
"NIH","R34MH136018","1R34MH136018-01A1","University / Academic","BOSTON COLLEGE","BOSTON COLLEGE","MASSACHUSETTS","UNITED STATES",12mar2025,239551,,,239551,"DEVELOPMENT OF A SCHOOL-BASED PREVENTION INTERVENTION TO PROMOTE ADOLESCENT MENTAL HEALTH EQUITY","N/A - Departmental Authority","-",0
"NIH","R01MD015729","3R01MD015729-04S1","University / Academic","BOSTON COLLEGE","BOSTON COLLEGE","MASSACHUSETTS","UNITED STATES",28mar2025,3386770,1655847,1655847,1730923,"TARGETING HEALTH DISPARITIES THROUGH HOUSING REDEVELOPMENT: A NATURAL EXPERIMENT OF HOUSING QUALITY, STABILITY, AND ECONOMIC INTEGRATION","N/A - Departmental Authority","-",0
"NIH","R01MH128928","3R01MH128928-04S1","University / Academic","BOSTON COLLEGE","BOSTON COLLEGE","MASSACHUSETTS","UNITED STATES",25apr2025,2865247,2037298,2037298,827949,"SOCIAL AND BIOLOGICAL MECHANISMS DRIVING THE INTERGENERATIONAL IMPACT OF WAR ON CHILD MENTAL HEALTH: IMPLICATIONS FOR DEVELOPING FAMILY-BASED INTERVENTIONS","N/A - Departmental Authority","-",0
"NIH","R01DC020061","5R01DC020061-04","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY (CHARLES RIVER CAMPUS)","MASSACHUSETTS","UNITED STATES",20mar2025,2210020,1564306.78,1564306.78,645713.22,"EFFECTS OF EXOGENOUS TESTOSTERONE THERAPY ON COMMUNICATION IN GENDER DIVERSE SPEAKERS","N/A - Departmental Authority","-",0
"NIH","R00AA030601","4R00AA030601-03","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",21mar2025,509811,283746.5,283746.5,226064.5,"STIGMA ROMANTIC RELATIONSHIPS AND ALCOHOL USE AMONG TRANSGENDER AND NONBINARY YOUNG ADULTS","N/A - Departmental Authority","-",0
"NIH","R13HD090968","5R13HD090968-09","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY (CHARLES RIVER CAMPUS)","MASSACHUSETTS","UNITED STATES",21mar2025,40000,28039.23,28039.23,11960.77,"BOSTON UNIVERSITY CONFERENCE ON LANGUAGE DEVELOPMENT 2022-2026","N/A - Departmental Authority","-",0
"NIH","R01ES035053","3R01ES035053-03S1","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",27mar2025,,,,,"AN ASSESSMENT OF ENVIRONMENTAL AND NEIGHBORHOOD- LEVEL RISK FACTORS FOR SUBFERTILITY AMONG BLACK WOMEN IN THE U.S.","N/A - Departmental Authority","-",0
"NIH","R01ES035053","5R01ES035053-03","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",27mar2025,1447869,793888.08,793888.08,653980.92,"AN ASSESSMENT OF ENVIRONMENTAL AND NEIGHBORHOOD- LEVEL RISK FACTORS FOR SUBFERTILITY AMONG BLACK WOMEN IN THE U.S.","N/A - Departmental Authority","-",0
"NIH","R01AG074213","3R01AG074213-03S1","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",07apr2025,,,,,"PERCEIVED RACISM, CARDIOVASCULAR DISEASE RISK, AND NEUROCOGNITIVE AGING","N/A - Departmental Authority","-",0
"NIH","R01AG074213","3R01AG074213-03S2","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",07apr2025,,,,,"PERCEIVED RACISM, CARDIOVASCULAR DISEASE RISK, AND NEUROCOGNITIVE AGING","N/A - Departmental Authority","-",0
"NIH","R01AG074213","5R01AG074213-03","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",07apr2025,2620814,1279843,1279843,1340971,"PERCEIVED RACISM, CARDIOVASCULAR DISEASE RISK, AND NEUROCOGNITIVE AGING","N/A - Departmental Authority","-",0
"NIH","R01MH128377","3R01MH128377-03S1","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY (CHARLES RIVER CAMPUS)","MASSACHUSETTS","UNITED STATES",23apr2025,2654471,2051849,2051849,602622,"NEURAL MARKERS OF TREATMENT MECHANISMS AND PREDICTION OF TREATMENT OUTCOMES IN SOCIAL ANXIETY","N/A - Departmental Authority","-",0
"NIH","R01MH133608","3R01MH133608-02S1","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",28apr2025,1236126,1087235,1087235,148891,"SEROTONERGIC MODULATION OF THE CIRCUITS AND CELL-TYPES OF THE LATERAL HABENULA","N/A - Departmental Authority","-",0
"NIH","U01DK130057","3U01DK130057-04S1","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",29apr2025,1762445,1372204,1372204,390241,"CKDU IN SALVADORAN AND NICARAGUAN AGRICULTURAL COMMUNITIES","N/A - Departmental Authority","-",0
"NIH","F31AI183803","1F31AI183803-01","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",16may2025,48974,48974,48974,,"AN IPSC-DERIVED HUMAN ORGANOID BASED MODEL OF INTESTINAL FILOVIRUS INFECTION","N/A - Departmental Authority","-",0
"NIH","K00MH134248","5K00MH134248-05","University / Academic","BOSTON UNIVERSITY","BOSTON UNIVERSITY MEDICAL CAMPUS","MASSACHUSETTS","UNITED STATES",26may2025,325156,279813,279813,45343,"NE CONTRIBUTIONS TO LATERAL HABENULA CONTROL OF ACTION EVALUATION UNDER CHRONIC STRESS","N/A - Departmental Authority","-",0
"NIH","T34GM149490","5T34GM149490-02","University / Academic","BROOKLYN COLLEGE","BROOKLYN COLLEGE","NEW YORK","UNITED STATES",03apr2025,324450,247209,247209,77241,"U-RISE AT BROOKLYN COLLEGE","N/A - Departmental Authority","-",0
"NIH","RF1MH132348","1RF1MH132348-01","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",28feb2025,2368492,1388545.25,1388545.25,979946.75,"IMPROVING MENTAL HEALTH AMONG THE LGBTQ+ COMMUNITY IMPACTED BY THE COVID-19 PANDEMIC","N/A - Departmental Authority","-",0
"NIH","R01MH131475","5R01MH131475-02","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",20mar2025,1537394,693220.8,693220.8,844173.2,"INTERVENTION TO ENHANCE PREPPERSISTENCE AMONG AFRICAN AMERICAN MEN WHO HAVE SEX WITH MEN","N/A - Departmental Authority","-",0
"NIH","R01AG073440","5R01AG073440-03","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",21mar2025,1583325,1270603.95,1270603.95,312721.05,"EXAMINING HEALTH COMORBIDITIES AND HEALTHCARE UTILIZATION DISPARITIES AMONG OLDER TRANSGENDER AND CISGENDER ADULTS IN THE U.S.","N/A - Departmental Authority","-",0
"NIH","R34MH126894","5R34MH126894-03","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",21mar2025,631656,351306.3,351306.3,280349.7,"MAKING UNIVERSAL, FREE-OF-CHARGE ANTIRETROVIRAL THERAPY WORK FOR SEXUAL AND GENDER MINORITY YOUTH IN BRAZIL","N/A - Departmental Authority","-",0
"NIH","R21MD019388","5R21MD019388-02","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",01apr2025,486899,217145.57,217145.57,269753.43,"INTEGRATED NETWORK ANALYSIS OF RADX-UP DATA TO INCREASE COVID-19 TESTING AND VACCINATION AMONG PERSONS INVOLVED WITH CRIMINAL LEGAL SYSTEMS (PCLS)","N/A - Departmental Authority","-",0
"NIH","K99DA060983","1K99DA060983-01","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",18apr2025,141149,6207,6207,134942,"THE IMPACT OF SOCIAL-CONTEXTUAL STRESSORS ON PSYCHOPHARMACOLOGICAL MECHANISMS OF SMOKING CESSATION AND RELAPSE AMONG SOCIOECONOMICALLY DISADVANTAGED YOUNG ADULTS WHO SMOKE CIGARETTES","N/A - Departmental Authority","-",0
"NIH","T32GM144926","5T32GM144926-03","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",24apr2025,1991590,1073234,1073234,918356,"IMSD@BROWN","N/A - Departmental Authority","-",0
"NIH","R01MH129457","3R01MH129457-02S1","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",25apr2025,1709500,924467,924467,785033,"TOWARDS A RELIABLE AND VALID ASSESSMENT OF PRETEEN SUICIDAL THOUGHTS AND BEHAVIOR","N/A - Departmental Authority","-",0
"NIH","R01CA263324","3R01CA263324-03S1","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",28apr2025,2719839,1988531,1988531,731308,"DEFINING THE ROLE OF CYTOMEGALOVIRUS IN GLIOBLASTOMA THERAPIES","N/A - Departmental Authority","-",0
"NIH","R01MD019281","1R01MD019281-01A1","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",29apr2025,769559,,,769559,"LEVERAGING YOUTH SPORTS PRACTICES TO INCREASE PHYSICAL ACTIVITY AMONG RACIAL AND ETHNIC MINORITY MOTHERS","N/A - Departmental Authority","-",0
"NIH","R01MH126971","3R01MH126971-03S1","University / Academic","BROWN UNIVERSITY","BROWN UNIVERSITY","RHODE ISLAND","UNITED STATES",29apr2025,1947070,1630406,1630406,316664,"REPRESENTATIONAL DYNAMICS FOR FLEXIBLE LEARNING IN COMPLEX ENVIRONMENTS","N/A - Departmental Authority","-",0
"NIH","R01MH121601","3R01MH121601-05S1","University / Academic","CALIFORNIA INSTITUTE OF TECHNOLOGY","CALIFORNIA INSTITUTE OF TECHNOLOGY","CALIFORNIA","UNITED STATES",23apr2025,4026138,3400264,3400264,625874,"HIGH-THROUGHPUT MODELING OF AUTISM RISK GENES USING ZEBRAFISH","N/A - Departmental Authority","-",0
"NIH","K99EB036553","1K99EB036553-01","University / Academic","CALIFORNIA INSTITUTE OF TECHNOLOGY","CALIFORNIA INSTITUTE OF TECHNOLOGY","CALIFORNIA","UNITED STATES",06jun2025,128461,63399,63399,65062,"AN ADAPTIVE FRAMEWORK TO SYNTHESIZE AND RECONFIGURE BACTERIAL VIRUSES (PHAGES) TO COUNTER ANTIBIOTIC RESISTANCE","N/A - Departmental Authority","-",0
"NIH","T34GM149492","5T34GM149492-02","University / Academic","CALIFORNIA POLY STATE U SAN LUIS OBISPO","CALIFORNIA POLY STATE U SAN LUIS OBISPO","CALIFORNIA","UNITED STATES",03apr2025,444764,444764,444764,,"U-RISE AT CAL POLY","N/A - Departmental Authority","-",0
"NIH","T34GM145384","5T34GM145384-03","University / Academic","CALIFORNIA STATE UNIVERSITY BAKERSFIELD","CALIFORNIA STATE UNIVERSITY BAKERSFIELD AUXILIARY FOR SPONSORED PROGRAMS ADMINISTRATION","CALIFORNIA","UNITED STATES",03apr2025,805417,751626,751626,53791,"U-RISE AT CALIFORNIA STATE UNIVERSITY BAKERSFIELD","N/A - Departmental Authority","-",0
"NIH","T34GM140930","5T34GM140930-03","University / Academic","CALIFORNIA STATE UNIVERSITY DOMINGUEZ HILLS","CALIFORNIA STATE UNIV- DOMINGUEZ HILLS","CALIFORNIA","UNITED STATES",03apr2025,368681,341939,341939,26742,"U-RISE AT CALIFORNIA STATE UNIVERSITY DOMINGUEZ HILLS","N/A - Departmental Authority","-",0
"NIH","R25AG076390","5R25AG076390-03","University / Academic","CALIFORNIA STATE UNIVERSITY FULLERTON","CALIFORNIA STATE UNIVERSITY FULLERTON","CALIFORNIA","UNITED STATES",21mar2025,904938,660682.0699999999,660682.0699999999,244255.93,"A MULTIDIMENSIONAL AGING SCIENCE PROGRAM: MSTEM SCHOLARS TRAINED IN AGING RESEARCH (MSTEM STAR)","N/A - Departmental Authority","-",0
"NIH","T34GM149493","5T34GM149493-02","University / Academic","CALIFORNIA STATE UNIVERSITY FULLERTON","CALIFORNIA STATE UNIVERSITY FULLERTON","CALIFORNIA","UNITED STATES",03apr2025,669304,524834,524834,144470,"U-RISE AT CAL STATE FULLERTON","N/A - Departmental Authority","-",0
"NIH","T34GM149378","5T34GM149378-02","University / Academic","CALIFORNIA STATE UNIVERSITY LONG BEACH","CALIFORNIA STATE UNIVERSITY LONG BEACH","CALIFORNIA","UNITED STATES",03apr2025,1068486,995361,995361,73125,"UNDERGRADUATE RESEARCH TRAINING INITIATIVE FOR STUDENT ENHANCEMENT (U-RISE) (T34) AT CSULB","N/A - Departmental Authority","-",0
"NIH","T34GM145503","5T34GM145503-03","University / Academic","CALIFORNIA STATE UNIVERSITY LOS ANGELES","CALIFORNIA STATE UNIVERSITY LOS ANGELES","CALIFORNIA","UNITED STATES",03apr2025,2012093,1253242,1253242,758851,"UNDERGRADUATE RESEARCH TRAINING FOR STUDENT ENHANCEMENT (U-RISE) AT CAL STATE LA","N/A - Departmental Authority","-",0
"NIH","T34GM136450","5T34GM136450-04","University / Academic","CALIFORNIA STATE UNIVERSITY NORTHRIDGE","CALIFORNIA STATE UNIVERSITY NORTHRIDGE","CALIFORNIA","UNITED STATES",03apr2025,2357999,1823435,1823435,534564,"U-RISE TRAINING THE NEXT GENERATION OF BASIC BIOMEDICAL RESEARCHERS A HOLISTIC APPROACH","N/A - Departmental Authority","-",0
"NIH","T34GM153398","1T34GM153398-01","University / Academic","CALIFORNIA STATE UNIVERSITY SACRAMENTO","CALIFORNIA STATE UNIVERSITY SACRAMENTO","CALIFORNIA","UNITED STATES",03apr2025,270505,222793,222793,47712,"U-RISE AT SACRAMENTO STATE","N/A - Departmental Authority","-",0
"NIH","T34GM136467","5T34GM136467-05","University / Academic","CALIFORNIA STATE UNIVERSITY SAN BERNARDINO","CALIFORNIA STATE UNIV SAN BERNARDINO","CALIFORNIA","UNITED STATES",03apr2025,2079952,1837565,1837565,242387,"U-RISE AT CALIFORNIA STATE UNIVERSITY SAN BERNARDINO","N/A - Departmental Authority","-",0
"NIH","R25EB033075","5R25EB033075-03","University / Academic","CALIFORNIA STATE UNIVERSITY SAN MARCOS","CALIFORNIA STATE UNIVERSITY SAN MARCOS","CALIFORNIA","UNITED STATES",17apr2025,665095,484791,484791,180304,"BUILDING EARLY AWARENESS AND RESEARCH IN SCIENCE (BEARS)","N/A - Departmental Authority","-",0
"NIH","R25DA061948","1R25DA061948-01","University / Academic","CALIFORNIA STATE UNIVERSITY SAN MARCOS","CALIFORNIA STATE UNIVERSITY SAN MARCOS","CALIFORNIA","UNITED STATES",02may2025,263765,214104,214104,49661,"UTILIZING COMMUNITY PARTNERSHIPS TO ENHANCE INDIGENO US STEM EDUCATION FOR AMERICAN INDIAN YOUTH","N/A - Departmental Authority","-",0
"NIH","R01DC008524","3R01DC008524-18S1","University / Academic","CARNEGIE MELLON UNIVERSITY","CARNEGIE-MELLON UNIVERSITY","PENNSYLVANIA","UNITED STATES",22may2025,1489628,1198509,1198509,291119,"APHASIABANK: A SHARED DATABASE FOR THE STUDY OF APHASIC COMMUNICATION","N/A - Departmental Authority","-",0
"NIH","R21AI178840","1R21AI178840-01A1","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",21mar2025,241500,125345.9,125345.9,116154.1,"DEFINING THE NEOVAGINAL MICROBIOME AFTER GENDER AFFIRMING VAGINOPLASTY","N/A - Departmental Authority","-",0
"NIH","R34MH134912","1R34MH134912-01A1","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",21mar2025,279366,,,279366,"YOUTH EMPOWERMENT AND SAFETY INTERVENTION FOR SYSTEMS-INVOLVED SEXUAL AND GENDER MINORITY YOUTH AT RISK OF SUICIDE","N/A - Departmental Authority","-",0
"NIH","U01CA260513","4U01CA260513-02","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",24mar2025,3389732,2427118.09,2427118.09,962613.91,"PRE-EXPOSURE IMMUNOLOGIC HEALTH AND LINKAGES TO SARS-COV2 SEROLOGIC RESPONSES, ENDOTHELIAL CELL RESILIENCE, AND CARDIOVASCULAR COMPLICATIONS: DEFINING THE MECHANISTIC BASIS OF HIGH RISK ENDOTYPES","N/A - Departmental Authority","-",0
"NIH","R21HG013814","1R21HG013814-01","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",14apr2025,437443,73522,73522,363921,"APOL1 AS A MODEL TO QUANTIFY AND IDENTIFY ENVIRONMENTAL MODIFIERS OF GENETIC ASSOCIATIONS IN DIVERSE POPULATIONS","N/A - Departmental Authority","-",0
"NIH","R01DK128143","3R01DK128143-04S1","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",29apr2025,2198436,1912651,1912651,285785,"ESTROGEN-MEDIATED IMMUNE REGULATION IN HUMAN AND EXPERIMENTAL INFLAMMATORY BOWEL DISEASE","N/A - Departmental Authority","-",0
"NIH","R01AG058066","3R01AG058066-04S1","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",02may2025,4835456,3497825,3497825,1337631,"PROTECTIVE GENETIC VARIENTS FOR ALZHEIMER DISEASE IN THE AMISH","N/A - Departmental Authority","-",0
"NIH","R01MD016389","5R01MD016389-03","University / Academic","CASE WESTERN RESERVE UNIVERSITY","CASE WESTERN RESERVE UNIVERSITY","OHIO","UNITED STATES",27may2025,1542586,1415636,1415636,126950,"LONG-TERM EFFECTS OF COVID-19-INDUCED HEALTH CARE DELIVERY CHANGES ON PATIENT & WORKFORCE PROCESSES & OUTCOMES IN SAFETY NET PRACTICES CARING FOR HEALTH DISPARITY POPULATIONS","N/A - Departmental Authority","-",0
"NIH","R21MH135326","3R21MH135326-02S1","University / Academic","CENTRAL MICHIGAN UNIVERSITY","CENTRAL MICHIGAN UNIVERSITY","MICHIGAN","UNITED STATES",28apr2025,507526,199066,199066,308460,"FUNCTIONAL CIRCUIT DISSECTION OF THE HCRT SYSTEM","N/A - Departmental Authority","-",0
"NIH","U54MD007598","2U54MD007598-16","University / Academic","CHARLES R. DREW UNIVERSITY OF MED & SCI","CHARLES R. DREW UNIVERSITY OF MED & SCI","CALIFORNIA","UNITED STATES",21mar2025,8460181.75,2101250.89,2101250.89,6358930.86,"CENTER FOR ACCELERATING EXCELLENCE IN TRANSLATIONAL SCIENCE (AXIS)","N/A - Departmental Authority","-",0
"NIH","S21MD018960","5S21MD018960-02","University / Academic","CHARLES R. DREW UNIVERSITY OF MED & SCI","CHARLES R. DREW UNIVERSITY OF MED & SCI","CALIFORNIA","UNITED STATES",21mar2025,4000000,4000000,4000000,,"CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE RESEARCH ENDOWMENT PROGRAM","N/A - Departmental Authority","-",0
"NIH","R01AI150533","5R01AI150533-05","University / Academic","CHINA MEDICAL UNIVERSITY","CHINA MEDICAL UNIVERSITY","N/A","CHINA",28feb2025,677000,677000,677000,,"ANTIGEN DISCOVERY FOR TRANSMISSION-BLOCKING VACCINES IN PLASMODIUM VIVAX","N/A - Departmental Authority","-",0
"NIH","T34GM149459","5T34GM149459-02","University / Academic","CITY COLLEGE OF NEW YORK","CITY COLLEGE OF NEW YORK","NEW YORK","UNITED STATES",03apr2025,336232,230152,230152,106080,"U-RISE AT CITY COLLEGE OF NEW YORK","N/A - Departmental Authority","-",0
"NIH","T32GM136499","5T32GM136499-05","University / Academic","CITY COLLEGE OF NEW YORK","CITY COLLEGE OF NEW YORK","NEW YORK","UNITED STATES",28may2025,3257848,3038486,3038486,219362,"G-RISE AT THE CITY COLLEGE OF NEW YORK","N/A - Departmental Authority","-",0
"NIH","T34GM136495","5T34GM136495-04","University / Academic","CLAFLIN UNIVERSITY","CLAFLIN UNIVERSITY","SOUTH CAROLINA","UNITED STATES",03apr2025,1693185,1047159,1047159,646026,"U-RISE AT CLAFLIN UNIVERSITY THROUGH COLLABORATIVE INTERDISCIPLINARY MENTORING IN BIOMEDICAL SCIENCES","N/A - Departmental Authority","-",0
"NIH","T34GM145508","5T34GM145508-03","University / Academic","CLARK ATLANTA UNIVERSITY","CLARK ATLANTA UNIVERSITY","GEORGIA","UNITED STATES",03apr2025,1067617,1067617,1067617,,"U-RISE AT CLARK ATLANTA UNIVERSITY","N/A - Departmental Authority","-",0
"NIH","T32GM148395","5T32GM148395-02","University / Academic","CLARK ATLANTA UNIVERSITY","CLARK ATLANTA UNIVERSITY","GEORGIA","UNITED STATES",27may2025,809546,411741,411741,397805,"CAU G-RISE","N/A - Departmental Authority","-",0
